,Unnamed: 0,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
2225,2225,1,1,1,3,0,0,6,0,3,1,2,0,Yes
2226,2226,2,0,1,3,0,0,1,3,2,2,3,0,No
2227,2227,3,5,1,6,2,1,6,0,3,0,1,0,Yes
2228,2228,1,10,1,5,2,1,7,0,1,0,1,0,No
2229,2229,3,9,1,2,2,0,1,1,4,0,1,1,Yes
2230,2230,2,7,0,1,2,1,6,3,4,1,3,1,Yes
2231,2231,2,0,2,6,2,0,1,3,1,0,1,0,No
2232,2232,1,2,2,6,2,1,6,4,1,0,1,0,No
2233,2233,1,4,2,6,0,1,4,0,4,0,1,0,Yes
2234,2234,2,1,1,0,0,1,4,2,1,0,1,0,No
2235,2235,3,0,0,6,2,1,1,2,5,0,1,0,Yes
2236,2236,3,0,0,3,2,1,6,4,2,0,1,0,No
2237,2237,2,0,1,3,0,1,4,2,1,0,1,0,No
2238,2238,3,11,1,7,2,0,1,2,1,0,1,0,No
2239,2239,3,1,1,0,0,1,6,1,3,0,1,0,Yes
2240,2240,2,1,1,3,2,1,3,3,1,0,1,0,No
2241,2241,1,0,2,6,2,1,6,4,2,0,1,0,No
2242,2242,3,9,2,6,2,0,1,2,2,0,1,0,No
2243,2243,3,1,1,2,2,0,6,3,4,0,1,0,Yes
2244,2244,1,9,2,6,2,1,3,2,4,2,3,1,Yes
2245,2245,2,9,2,5,0,0,1,1,3,0,1,0,Yes
2246,2246,2,1,1,0,0,0,0,3,3,0,1,0,Yes
2247,2247,1,9,2,6,2,0,7,4,2,0,1,0,No
2248,2248,2,9,1,5,0,1,6,4,2,0,1,0,No
2249,2249,2,9,2,3,0,0,5,0,2,3,2,0,No
2250,2250,3,2,1,6,0,0,7,1,1,0,1,0,No
2251,2251,1,0,2,6,2,1,6,2,3,0,1,0,Yes
2252,2252,2,1,1,1,2,0,0,0,4,1,2,0,Yes
2253,2253,2,7,1,0,0,1,6,0,1,0,1,0,No
2254,2254,2,0,0,6,2,0,7,0,2,1,2,0,No
2255,2255,3,0,0,3,2,0,1,3,3,3,3,1,Yes
2256,2256,3,0,1,2,0,0,7,1,3,0,1,0,Yes
2257,2257,1,0,1,6,2,0,6,1,2,0,1,0,No
2258,2258,2,9,2,6,2,1,6,1,2,0,1,0,No
2259,2259,1,1,2,2,0,0,6,4,4,0,1,0,Yes
2260,2260,1,1,2,1,0,1,3,3,1,0,1,0,No
2261,2261,2,4,1,1,0,0,6,2,2,0,1,0,No
2262,2262,2,10,0,2,0,1,6,4,3,0,1,0,Yes
2263,2263,1,0,2,6,2,0,3,2,3,0,1,0,Yes
2264,2264,3,11,2,0,2,0,6,3,2,0,1,0,No
2265,2265,3,7,1,3,2,1,6,1,1,0,1,0,No
2266,2266,1,9,1,5,2,0,7,2,2,0,1,0,No
2267,2267,1,1,2,0,2,0,6,0,4,0,1,1,Yes
2268,2268,2,1,1,0,0,0,0,1,3,0,1,0,Yes
2269,2269,3,1,1,5,2,0,3,1,3,0,1,0,Yes
2270,2270,1,9,1,2,2,1,6,1,2,0,1,0,No
2271,2271,4,5,1,5,0,0,8,3,4,0,1,1,Yes
2272,2272,1,1,1,0,2,0,6,3,1,1,3,0,No
2273,2273,2,7,1,2,2,1,6,2,1,0,1,0,No
2274,2274,1,9,1,6,2,0,7,2,3,0,1,0,Yes
2275,2275,3,0,1,3,0,0,1,4,3,0,1,0,Yes
2276,2276,2,9,1,5,2,0,1,1,1,0,1,0,No
2277,2277,3,4,1,6,0,0,1,4,1,0,1,0,No
2278,2278,2,6,1,0,0,1,4,2,2,0,1,0,No
2279,2279,4,5,1,0,0,1,0,3,2,0,1,0,No
2280,2280,2,9,2,6,0,0,1,3,3,0,1,0,Yes
2281,2281,2,0,0,6,2,0,3,3,5,0,1,0,Yes
2282,2282,1,1,1,3,2,1,5,3,5,0,1,1,Yes
2283,2283,1,0,1,3,2,1,6,4,2,0,1,0,No
2284,2284,3,3,0,1,2,0,6,3,2,0,1,0,No
2285,2285,3,9,1,6,2,0,3,2,3,0,1,0,Yes
2286,2286,2,4,0,6,0,0,3,1,1,0,1,0,No
2287,2287,3,4,0,6,0,0,1,0,2,0,1,0,No
2288,2288,3,5,1,6,2,1,4,1,4,0,1,0,Yes
2289,2289,1,3,2,3,2,0,7,4,5,0,1,1,Yes
2290,2290,1,1,1,2,2,1,6,4,2,0,1,0,No
2291,2291,3,9,1,2,0,0,7,3,3,1,2,1,Yes
2292,2292,3,5,1,0,0,0,2,2,4,0,1,1,Yes
2293,2293,2,0,2,3,2,0,6,3,1,0,1,0,No
2294,2294,2,0,1,6,0,0,6,4,3,0,1,0,Yes
2295,2295,2,9,2,3,2,0,1,1,1,0,1,0,No
2296,2296,1,0,2,6,1,0,3,1,1,0,1,0,No
2297,2297,3,5,1,3,2,0,7,1,1,2,2,0,No
2298,2298,2,1,2,3,2,0,6,4,1,1,3,0,No
2299,2299,1,7,2,3,2,1,3,2,3,2,2,0,Yes
2300,2300,2,4,1,1,2,0,0,2,1,1,2,0,No
2301,2301,4,5,1,3,0,1,1,1,3,0,1,1,Yes
2302,2302,2,0,2,6,2,0,3,4,2,0,1,0,No
2303,2303,2,0,1,6,0,0,1,1,2,0,1,0,No
2304,2304,2,1,1,3,2,0,2,2,3,0,1,0,Yes
2305,2305,1,10,0,3,2,0,3,0,2,0,1,0,No
2306,2306,2,1,0,2,2,1,4,2,4,0,1,0,Yes
2307,2307,1,0,2,3,0,0,3,4,1,0,1,0,No
2308,2308,2,9,1,5,0,0,1,3,3,0,1,0,Yes
2309,2309,2,9,1,6,0,1,7,2,2,0,1,0,No
2310,2310,3,9,1,5,2,0,3,2,2,0,1,0,No
2311,2311,1,1,2,2,2,0,3,1,3,0,1,0,Yes
2312,2312,2,9,1,5,2,0,1,1,5,0,1,0,Yes
2313,2313,3,1,1,2,2,0,1,1,4,0,1,0,Yes
2314,2314,2,4,1,7,2,0,6,0,2,1,2,0,No
2315,2315,1,0,1,3,2,0,6,1,2,0,1,0,No
2316,2316,2,1,1,7,0,1,4,4,1,0,1,0,No
2317,2317,2,10,1,6,2,1,4,1,2,0,1,0,No
2318,2318,2,9,1,5,0,0,4,3,3,0,1,0,Yes
2319,2319,1,0,2,2,2,0,3,3,2,0,1,0,No
2320,2320,2,0,2,6,2,1,6,3,1,0,1,0,No
2321,2321,1,0,2,3,0,1,4,3,1,0,1,0,No
2322,2322,1,1,2,2,2,0,6,2,2,0,1,0,No
2323,2323,2,0,1,6,0,0,3,1,4,0,1,0,Yes
2324,2324,1,0,2,6,0,0,4,1,1,1,2,1,No
2325,2325,2,7,2,3,2,0,3,0,3,0,1,0,Yes
2326,2326,2,9,2,6,2,0,3,3,2,0,1,0,No
2327,2327,2,1,1,2,2,1,6,3,4,0,1,0,Yes
2328,2328,2,9,1,5,2,0,1,4,5,0,1,0,Yes
2329,2329,2,9,1,6,0,1,6,3,3,0,1,0,Yes
2330,2330,2,0,2,6,2,0,7,2,1,0,1,0,No
2331,2331,3,10,1,0,2,1,6,3,3,0,1,0,Yes
2332,2332,2,0,1,6,0,0,1,2,2,0,1,0,No
2333,2333,3,4,1,6,2,0,7,2,5,1,2,1,Yes
2334,2334,1,2,1,6,2,1,4,2,3,0,1,0,Yes
2335,2335,3,5,0,0,2,0,3,3,4,0,1,1,Yes
2336,2336,2,9,1,5,1,1,6,3,2,0,1,0,No
2337,2337,2,9,1,1,2,1,6,3,3,0,1,0,Yes
2338,2338,1,0,1,6,0,1,4,4,3,0,1,0,Yes
2339,2339,2,9,1,5,0,0,1,4,4,0,1,0,Yes
2340,2340,2,0,2,6,0,0,3,1,4,0,1,0,Yes
2341,2341,3,6,1,6,0,0,7,1,3,1,2,0,Yes
2342,2342,2,10,1,3,0,0,7,1,1,1,2,0,No
2343,2343,1,0,1,5,2,0,6,2,4,0,1,0,Yes
2344,2344,1,9,2,6,2,0,7,2,3,0,1,0,Yes
2345,2345,2,1,2,2,2,0,0,3,4,0,1,0,Yes
2346,2346,2,0,1,3,2,1,6,3,4,0,1,0,Yes
2347,2347,2,1,1,1,2,0,3,4,1,0,1,0,No
2348,2348,1,7,2,3,2,0,6,1,3,0,1,0,Yes
2349,2349,2,1,2,2,2,0,7,3,3,0,1,0,Yes
2350,2350,1,9,2,5,2,0,3,2,4,1,3,1,Yes
2351,2351,2,4,1,6,2,0,0,0,4,2,2,0,Yes
2352,2352,1,1,2,0,0,1,4,4,2,0,1,0,No
2353,2353,1,0,2,3,2,0,0,4,2,0,1,0,No
2354,2354,2,7,1,3,2,0,6,2,4,3,3,1,Yes
2355,2355,2,0,0,6,2,0,1,2,3,0,1,0,Yes
2356,2356,1,9,1,5,2,0,6,3,1,1,2,0,No
2357,2357,2,9,1,5,0,0,1,1,1,0,1,0,No
2358,2358,2,9,0,2,0,0,3,0,5,0,1,1,Yes
2359,2359,3,9,0,5,0,0,1,3,2,0,1,0,No
2360,2360,2,7,0,2,2,1,6,0,3,0,1,0,Yes
2361,2361,2,9,1,2,0,1,4,0,1,0,1,0,No
2362,2362,3,0,2,7,0,0,7,3,1,0,1,0,No
2363,2363,1,6,1,6,2,1,4,4,3,0,1,0,Yes
2364,2364,2,9,0,3,0,0,1,4,2,0,1,0,No
2365,2365,2,0,1,6,2,1,6,1,1,0,1,0,No
2366,2366,2,1,1,2,2,1,4,2,4,0,1,1,Yes
2367,2367,2,0,1,6,0,0,3,3,3,0,1,0,Yes
2368,2368,2,1,1,1,0,0,6,3,3,1,2,0,Yes
2369,2369,1,9,2,3,2,0,6,2,4,1,3,1,Yes
2370,2370,2,1,1,2,0,1,4,4,1,0,1,0,No
2371,2371,2,1,2,2,0,1,6,4,4,0,1,0,Yes
2372,2372,3,10,1,2,0,1,6,0,3,0,1,0,Yes
2373,2373,3,5,1,0,0,0,8,4,5,0,1,1,Yes
2374,2374,2,1,1,1,0,0,6,3,2,0,1,0,No
2375,2375,2,6,1,3,0,1,6,4,4,0,1,0,Yes
2376,2376,3,5,1,1,0,0,3,0,2,0,1,0,No
2377,2377,2,1,1,2,0,1,4,1,4,0,1,0,Yes
2378,2378,2,1,1,7,0,0,3,3,2,0,1,0,No
2379,2379,2,9,1,7,2,1,6,3,1,0,1,0,No
2380,2380,1,1,1,2,0,0,6,2,3,0,1,0,Yes
2381,2381,1,1,1,2,0,1,4,2,4,0,1,0,Yes
2382,2382,3,9,1,2,0,0,3,2,1,0,1,0,No
2383,2383,2,6,2,6,2,0,3,4,4,0,1,0,Yes
2384,2384,1,8,2,3,0,0,0,1,4,0,1,0,Yes
2385,2385,2,9,2,2,2,0,7,4,1,0,1,0,No
2386,2386,2,7,2,3,0,1,6,1,4,0,1,0,Yes
2387,2387,1,0,2,3,0,0,3,1,5,0,1,1,Yes
2388,2388,3,4,0,6,0,0,3,2,2,0,1,0,No
2389,2389,1,1,2,2,2,1,6,0,3,0,1,0,Yes
2390,2390,3,6,1,3,2,0,1,0,2,0,1,0,No
2391,2391,2,1,1,2,0,0,6,0,4,1,2,0,Yes
2392,2392,3,2,2,6,2,0,0,1,5,0,1,1,Yes
2393,2393,2,1,1,2,2,0,1,4,1,0,1,0,No
2394,2394,2,1,1,2,2,1,6,4,4,0,1,0,Yes
2395,2395,2,7,2,3,2,0,6,4,4,1,2,1,Yes
2396,2396,2,0,1,6,0,0,3,3,5,0,1,1,Yes
2397,2397,3,10,1,5,2,0,1,0,4,1,2,0,Yes
2398,2398,1,0,1,5,0,0,1,1,3,0,1,1,Yes
2399,2399,2,1,1,2,2,1,4,1,3,0,1,0,Yes
2400,2400,3,7,1,3,0,0,1,0,2,0,1,0,No
2401,2401,4,5,1,0,0,0,6,1,4,3,3,1,Yes
2402,2402,1,8,2,7,0,0,6,2,4,0,1,0,Yes
2403,2403,2,9,1,5,2,1,6,3,2,0,1,0,No
2404,2404,1,9,1,5,0,1,3,2,1,0,1,0,No
2405,2405,2,2,2,6,0,1,6,0,2,0,1,0,No
2406,2406,1,4,1,6,1,0,3,4,4,0,1,0,Yes
2407,2407,1,1,1,2,2,1,4,3,4,0,1,0,Yes
2408,2408,1,0,1,3,2,1,0,1,3,0,1,0,Yes
2409,2409,2,7,2,3,2,0,7,4,4,0,1,1,Yes
2410,2410,1,0,0,6,0,0,1,3,1,0,1,0,No
2411,2411,2,4,1,6,0,0,0,1,1,0,1,0,No
2412,2412,2,11,1,0,2,0,0,2,4,0,1,0,Yes
2413,2413,2,4,2,6,2,0,8,1,2,0,1,1,No
2414,2414,2,0,2,6,2,1,9,3,4,0,1,0,Yes
2415,2415,1,10,1,2,1,1,6,1,2,0,1,0,No
2416,2416,3,0,2,3,2,1,3,4,4,0,1,1,Yes
2417,2417,2,1,1,7,0,0,1,3,4,0,1,0,Yes
2418,2418,2,4,1,3,0,0,3,3,2,0,1,0,No
2419,2419,3,9,1,0,0,0,8,4,5,2,3,0,Yes
2420,2420,1,1,2,2,0,0,3,0,2,0,1,0,No
2421,2421,1,1,1,0,0,1,4,0,1,0,1,0,No
2422,2422,2,4,1,6,0,0,0,0,1,0,1,0,No
2423,2423,3,1,1,0,0,1,4,2,1,0,1,0,No
2424,2424,1,9,2,1,0,1,3,2,3,0,1,0,Yes
2425,2425,2,3,1,2,0,1,4,0,1,0,1,0,No
2426,2426,2,0,1,6,1,0,0,1,2,0,1,1,No
2427,2427,2,0,0,3,2,1,6,2,2,0,1,0,No
2428,2428,3,5,1,2,0,0,1,1,3,0,1,0,Yes
2429,2429,1,0,1,3,0,1,4,2,3,0,1,0,Yes
2430,2430,2,1,0,2,2,1,6,4,2,0,1,0,No
2431,2431,3,5,1,7,2,1,6,0,4,0,1,0,Yes
2432,2432,2,7,0,3,0,1,6,1,2,0,1,0,No
2433,2433,2,6,2,5,0,0,6,1,3,1,3,0,Yes
2434,2434,2,0,1,6,0,0,1,1,3,0,1,0,Yes
2435,2435,2,9,1,3,2,0,6,3,4,0,1,0,Yes
2436,2436,2,1,1,3,0,0,3,1,1,0,1,0,No
2437,2437,2,7,1,3,2,0,0,2,5,2,2,1,Yes
2438,2438,2,7,1,0,2,0,7,2,1,0,1,0,No
2439,2439,3,9,1,5,2,0,8,2,5,0,1,0,Yes
2440,2440,3,1,0,0,0,1,6,3,3,0,1,0,Yes
2441,2441,2,7,0,3,0,1,6,4,3,0,1,0,Yes
2442,2442,3,7,1,7,0,0,7,0,1,0,1,0,No
2443,2443,1,6,2,6,0,0,5,0,3,0,1,1,Yes
2444,2444,3,6,0,6,0,0,1,2,1,0,1,0,No
2445,2445,3,1,1,0,0,0,1,4,3,0,1,0,Yes
2446,2446,2,0,1,0,0,1,6,1,3,0,1,0,Yes
2447,2447,2,1,1,2,2,1,4,1,2,0,1,0,No
2448,2448,2,1,1,3,0,0,3,1,2,0,1,0,No
2449,2449,2,9,1,5,2,0,6,2,1,1,2,0,No
2450,2450,1,9,2,5,0,0,6,4,2,0,1,0,No
2451,2451,3,4,1,6,2,0,0,0,1,0,1,0,No
2452,2452,2,6,1,5,0,1,7,0,1,0,1,0,No
2453,2453,1,11,1,6,2,0,1,1,3,0,1,0,Yes
2454,2454,2,7,1,7,2,0,3,4,5,0,1,1,Yes
2455,2455,2,1,1,2,0,0,3,3,2,0,1,0,No
2456,2456,1,8,2,3,2,0,8,0,3,1,3,1,Yes
2457,2457,1,1,1,7,0,0,7,2,4,0,1,0,Yes
2458,2458,1,9,1,5,0,0,3,2,1,0,1,0,No
2459,2459,1,1,2,2,2,1,3,1,3,0,1,0,Yes
2460,2460,3,5,1,6,2,0,5,1,2,0,1,0,No
2461,2461,2,9,1,1,2,0,7,2,3,0,1,0,Yes
2462,2462,1,1,1,2,2,0,6,0,4,0,1,0,Yes
2463,2463,2,7,1,3,2,0,6,2,4,1,2,0,Yes
2464,2464,1,6,1,5,2,1,4,4,4,0,1,0,Yes
2465,2465,3,0,0,2,2,1,6,0,3,0,1,0,Yes
2466,2466,2,9,2,6,0,1,6,0,3,0,1,0,Yes
2467,2467,1,9,2,3,2,0,1,4,3,0,1,0,Yes
2468,2468,2,9,2,2,0,0,6,1,4,0,1,0,Yes
2469,2469,2,0,2,0,0,1,6,0,3,0,1,0,Yes
2470,2470,1,1,1,2,2,0,6,4,1,0,1,0,No
2471,2471,2,1,1,0,0,1,4,4,2,0,1,0,No
2472,2472,1,1,1,2,2,0,3,1,4,0,1,0,Yes
2473,2473,2,9,1,6,2,0,5,4,2,1,2,0,No
2474,2474,1,7,1,3,0,0,6,2,3,0,1,0,Yes
2475,2475,2,10,0,3,0,0,7,1,1,0,1,0,No
2476,2476,2,1,0,5,1,1,4,2,2,0,1,0,No
2477,2477,2,10,1,3,2,0,7,3,1,0,1,0,No
2478,2478,2,1,1,7,2,1,3,0,3,0,1,0,Yes
2479,2479,2,7,1,3,2,0,0,1,1,0,1,0,No
2480,2480,2,1,1,7,2,1,3,2,1,0,1,0,No
2481,2481,2,9,2,6,2,1,4,3,1,0,1,0,No
2482,2482,2,9,1,5,0,0,1,0,1,0,1,0,No
2483,2483,2,10,1,5,0,0,7,4,2,0,1,0,No
2484,2484,1,4,1,3,0,1,6,4,3,0,1,0,Yes
2485,2485,2,0,2,6,2,0,9,3,2,0,1,0,No
2486,2486,3,9,0,5,2,0,1,2,2,0,1,0,No
2487,2487,1,0,2,6,2,0,0,2,4,1,3,1,Yes
2488,2488,2,7,1,3,2,1,6,2,3,0,1,0,Yes
2489,2489,3,1,1,2,2,0,6,4,1,0,1,0,No
2490,2490,2,0,1,6,2,1,6,4,4,0,1,0,Yes
2491,2491,3,5,1,6,0,0,1,3,4,1,2,1,Yes
2492,2492,2,1,1,3,2,0,0,1,1,0,1,0,No
2493,2493,1,0,1,3,0,1,4,4,2,0,1,0,No
2494,2494,2,9,2,5,0,0,1,0,1,0,1,0,No
2495,2495,2,9,1,6,2,1,6,1,4,0,1,0,Yes
2496,2496,1,1,1,1,0,0,6,2,1,0,1,0,No
2497,2497,2,7,2,3,2,1,9,2,1,3,3,0,No
2498,2498,2,0,0,5,0,0,6,1,1,0,1,0,No
2499,2499,2,7,0,3,0,1,4,3,2,0,1,0,No
2500,2500,2,0,2,6,2,0,6,1,1,1,2,0,No
2501,2501,2,1,1,1,0,1,4,4,1,0,1,0,No
2502,2502,2,2,0,5,1,0,1,3,5,0,1,1,Yes
2503,2503,3,9,1,6,0,0,7,3,4,0,1,0,Yes
2504,2504,3,0,0,3,2,1,6,0,5,0,1,1,Yes
2505,2505,3,1,1,2,2,0,3,0,4,0,1,0,Yes
2506,2506,2,0,1,3,2,1,6,2,3,0,1,0,Yes
2507,2507,3,7,1,3,2,0,6,4,1,2,3,0,No
2508,2508,3,7,1,0,0,0,1,2,1,0,1,0,No
2509,2509,2,0,1,3,0,1,6,3,2,0,1,0,No
2510,2510,1,9,1,6,0,0,1,1,2,0,1,0,No
2511,2511,3,9,1,3,2,1,4,4,2,0,1,0,No
2512,2512,2,4,2,6,0,1,6,1,1,0,1,0,No
2513,2513,2,4,2,6,0,1,5,4,5,0,1,1,Yes
2514,2514,2,1,1,2,2,0,7,1,1,0,1,0,No
2515,2515,1,0,2,6,2,1,8,3,4,2,2,0,Yes
2516,2516,2,0,2,6,2,0,1,1,2,0,1,0,No
2517,2517,3,5,1,5,2,0,3,0,4,0,1,0,Yes
2518,2518,3,5,1,6,2,1,6,3,4,0,1,0,Yes
2519,2519,1,0,2,6,2,0,7,3,3,0,1,0,Yes
2520,2520,2,9,1,6,0,0,8,0,2,1,3,1,No
2521,2521,2,9,0,5,0,0,6,0,1,0,1,0,No
2522,2522,2,0,2,6,2,1,4,0,4,0,1,0,Yes
2523,2523,1,0,2,6,2,1,4,3,5,0,1,0,Yes
2524,2524,2,7,1,3,0,0,5,4,4,0,1,1,Yes
2525,2525,3,2,1,7,0,1,4,0,1,0,1,0,No
2526,2526,2,0,1,6,0,0,1,2,4,0,1,1,Yes
2527,2527,3,9,1,6,2,1,4,2,4,0,1,0,Yes
2528,2528,3,2,0,6,2,0,7,2,1,0,1,0,No
2529,2529,2,4,1,3,2,0,0,2,3,0,1,0,Yes
2530,2530,2,0,1,6,2,1,4,2,1,1,2,0,No
2531,2531,2,1,0,2,2,1,6,2,1,0,1,0,No
2532,2532,3,3,1,0,0,0,3,4,4,0,1,0,Yes
2533,2533,2,1,1,3,2,0,1,4,2,1,2,0,No
2534,2534,2,1,2,2,0,0,6,4,1,0,1,0,No
2535,2535,1,1,1,2,0,0,6,2,3,0,1,0,Yes
2536,2536,2,9,1,6,0,0,1,1,2,1,2,0,No
2537,2537,3,0,1,3,2,0,1,3,3,0,1,0,Yes
2538,2538,3,0,0,7,0,0,3,3,2,0,1,0,No
2539,2539,2,6,1,0,1,0,1,4,3,0,1,0,Yes
2540,2540,2,7,0,3,2,1,6,1,3,0,1,0,Yes
2541,2541,2,0,1,6,0,0,1,1,1,0,1,0,No
2542,2542,3,1,1,2,0,0,6,0,4,0,1,0,Yes
2543,2543,1,7,2,2,2,1,6,0,5,0,1,0,Yes
2544,2544,3,0,1,6,2,0,1,3,1,0,1,0,No
2545,2545,2,1,1,2,2,0,6,4,1,2,2,0,No
2546,2546,2,0,1,6,0,0,9,4,3,0,1,1,Yes
2547,2547,3,5,1,7,2,0,9,3,5,1,3,1,Yes
2548,2548,1,9,2,5,0,0,6,4,4,0,1,1,Yes
2549,2549,2,4,1,6,2,0,0,2,4,0,1,0,Yes
2550,2550,2,1,1,0,0,1,6,1,1,0,1,0,No
2551,2551,2,0,1,6,2,1,1,2,3,0,1,0,Yes
2552,2552,2,0,1,2,2,0,1,3,2,0,1,0,No
2553,2553,2,2,1,6,2,0,3,1,3,0,1,0,Yes
2554,2554,3,9,1,6,2,0,1,4,4,0,1,1,Yes
2555,2555,2,1,1,2,0,0,3,2,3,0,1,0,Yes
2556,2556,2,1,2,7,0,1,6,0,2,0,1,0,No
2557,2557,1,1,1,2,2,0,0,2,3,0,1,1,Yes
2558,2558,2,1,1,0,0,1,4,1,5,0,1,0,Yes
2559,2559,2,0,0,6,0,0,1,4,4,0,1,0,Yes
2560,2560,2,1,1,3,2,1,6,4,3,0,1,0,Yes
2561,2561,1,1,1,2,2,1,6,2,2,0,1,0,No
2562,2562,2,9,1,5,2,1,4,4,1,0,1,0,No
2563,2563,2,0,1,7,0,1,6,3,1,0,1,0,No
2564,2564,2,1,2,1,0,1,4,0,3,0,1,0,Yes
2565,2565,2,9,1,6,2,0,6,3,2,0,1,0,No
2566,2566,2,9,2,6,0,0,1,1,5,0,1,0,Yes
2567,2567,2,9,1,5,0,0,1,4,2,0,1,0,No
2568,2568,2,0,2,6,0,1,6,0,1,0,1,0,No
2569,2569,2,9,1,5,2,0,1,4,1,0,1,0,No
2570,2570,3,3,0,5,2,0,1,3,3,1,2,0,Yes
2571,2571,2,3,1,0,0,0,3,4,3,0,1,0,Yes
2572,2572,2,1,1,1,2,1,6,0,4,0,1,1,Yes
2573,2573,3,5,1,6,2,1,6,2,5,0,1,0,Yes
2574,2574,1,0,2,6,2,0,1,4,2,0,1,0,No
2575,2575,2,9,1,3,1,0,1,0,1,0,1,0,No
2576,2576,2,0,2,3,0,0,1,2,3,0,1,0,Yes
2577,2577,2,0,2,6,2,0,6,4,4,0,1,1,Yes
2578,2578,1,7,1,3,0,0,3,1,5,0,1,0,Yes
2579,2579,2,1,1,2,2,1,6,4,3,0,1,0,Yes
2580,2580,2,0,1,3,0,0,6,0,2,0,1,0,No
2581,2581,1,9,1,5,2,0,3,3,3,0,1,0,Yes
2582,2582,3,1,1,2,2,0,3,0,3,0,1,0,Yes
2583,2583,3,1,1,2,0,1,6,0,3,0,1,0,Yes
2584,2584,1,4,1,6,0,0,6,0,3,1,2,0,Yes
2585,2585,2,9,2,6,2,0,1,4,1,0,1,0,No
2586,2586,2,9,1,3,2,1,4,1,3,0,1,0,Yes
2587,2587,2,9,1,7,2,0,3,4,4,0,1,0,Yes
2588,2588,1,8,2,5,2,0,1,3,2,1,2,1,No
2589,2589,3,6,1,6,0,0,0,1,1,0,1,0,No
2590,2590,4,5,1,6,2,0,3,3,2,2,3,1,No
2591,2591,2,0,1,6,2,0,3,4,3,1,2,0,Yes
2592,2592,2,1,1,2,0,1,4,3,2,0,1,0,No
2593,2593,2,1,1,2,0,0,0,0,1,0,1,0,No
2594,2594,2,2,1,6,0,0,7,1,1,1,2,0,No
2595,2595,2,1,1,6,2,1,6,0,3,0,1,0,Yes
2596,2596,2,1,0,1,2,0,0,1,1,1,2,0,No
2597,2597,1,0,2,6,2,0,1,0,2,0,1,0,No
2598,2598,3,4,0,6,2,0,0,1,3,0,1,0,Yes
2599,2599,2,9,1,5,0,1,3,2,1,0,1,0,No
2600,2600,1,0,0,6,2,0,6,2,3,1,2,0,Yes
2601,2601,2,0,1,3,2,0,7,0,1,0,1,0,No
2602,2602,1,0,2,6,0,0,1,1,1,0,1,0,No
2603,2603,2,11,1,7,2,0,1,3,3,0,1,0,Yes
2604,2604,2,6,1,2,2,1,4,4,4,0,1,0,Yes
2605,2605,3,11,1,3,0,0,3,4,3,0,1,0,Yes
2606,2606,1,7,2,2,2,0,3,4,3,0,1,0,Yes
2607,2607,2,9,1,5,2,1,6,0,1,0,1,0,No
2608,2608,2,3,2,6,2,0,1,2,2,0,1,0,No
2609,2609,2,9,1,5,2,1,4,0,2,0,1,0,No
2610,2610,2,4,1,6,0,0,7,3,1,2,3,0,No
2611,2611,2,9,2,6,2,0,0,1,5,1,2,0,Yes
2612,2612,1,7,1,5,0,1,6,4,3,0,1,0,Yes
2613,2613,3,0,1,6,0,0,7,0,2,1,2,0,No
2614,2614,3,4,1,6,0,0,7,1,1,0,1,0,No
2615,2615,1,7,1,3,0,1,4,1,4,0,1,0,Yes
2616,2616,2,0,1,7,2,0,1,0,3,0,1,0,Yes
2617,2617,2,2,1,2,2,1,6,4,3,0,1,0,Yes
2618,2618,2,9,1,5,2,0,1,3,1,0,1,0,No
2619,2619,1,0,1,6,0,0,1,3,2,0,1,0,No
2620,2620,2,4,2,6,2,0,3,0,4,0,1,0,Yes
2621,2621,2,4,1,6,0,0,6,1,2,0,1,0,No
2622,2622,2,0,1,6,0,1,4,4,2,0,1,0,No
2623,2623,2,1,1,1,0,0,6,2,2,0,1,0,No
2624,2624,1,0,1,6,0,0,0,2,3,0,1,1,Yes
2625,2625,2,1,2,2,2,0,0,1,1,1,2,0,No
2626,2626,2,10,1,5,0,1,4,4,1,0,1,0,No
2627,2627,2,0,1,3,0,0,3,4,3,0,1,0,Yes
2628,2628,1,1,1,2,2,0,6,1,2,0,1,0,No
2629,2629,2,0,1,1,2,0,7,0,3,1,2,0,Yes
2630,2630,3,1,1,0,2,1,4,1,3,0,1,0,Yes
2631,2631,2,1,1,6,2,0,6,0,1,1,2,0,No
2632,2632,1,0,1,5,2,0,6,2,2,0,1,0,No
2633,2633,1,6,2,6,2,0,0,1,2,0,1,0,No
2634,2634,3,1,0,5,2,1,7,3,3,2,3,1,Yes
2635,2635,2,1,1,5,2,0,6,1,1,0,1,0,No
2636,2636,2,1,2,5,0,0,6,1,4,0,1,0,Yes
2637,2637,1,1,1,0,2,0,3,4,2,0,1,0,No
2638,2638,2,7,1,7,2,1,4,2,1,0,1,0,No
2639,2639,2,0,0,6,2,1,6,4,1,0,1,0,No
2640,2640,3,1,1,5,0,0,6,4,4,0,1,0,Yes
2641,2641,2,6,0,5,2,0,4,2,3,0,1,1,Yes
2642,2642,3,7,0,1,0,0,6,2,2,1,2,0,No
2643,2643,1,0,2,3,0,1,1,2,1,1,3,0,No
2644,2644,2,0,1,6,2,0,1,3,5,0,1,1,Yes
2645,2645,1,1,1,0,0,1,4,3,1,0,1,0,No
2646,2646,3,0,1,6,0,0,6,2,5,1,2,0,Yes
